8.000000000000000444e-01,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,2.000000000000000042e-02,4.761904761904759732e-03,2.000000000000000042e-02,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,2.000000000000000042e-02,2.000000000000000042e-02,4.761904761904759732e-03,2.000000000000000042e-02,4.761904761904758865e-03
4.545454545454543499e-03,8.000000000000000444e-01,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,2.500000000000000139e-02,2.500000000000000139e-02,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,2.500000000000000139e-02,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,2.500000000000000139e-02,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454533091e-03
4.545454545454543499e-03,4.545454545454543499e-03,8.000000000000000444e-01,2.500000000000000139e-02,4.545454545454543499e-03,2.500000000000000139e-02,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454543499e-03,2.500000000000000139e-02,4.545454545454543499e-03,2.500000000000000139e-02,4.545454545454543499e-03,4.545454545454543499e-03,4.545454545454533091e-03
4.999999999999997502e-03,4.999999999999997502e-03,1.666666666666666644e-02,8.000000000000000444e-01,1.666666666666666644e-02,1.666666666666666644e-02,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,1.666666666666666644e-02,1.666666666666666644e-02,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,1.666666666666666644e-02,4.999999999999997502e-03,4.999999999999997502e-03,5.000000000000004441e-03
4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,2.000000000000000042e-02,8.000000000000000444e-01,2.000000000000000042e-02,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,2.000000000000000042e-02,2.000000000000000042e-02,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,2.000000000000000042e-02,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904758865e-03
4.999999999999997502e-03,4.999999999999997502e-03,1.666666666666666644e-02,1.666666666666666644e-02,4.999999999999997502e-03,8.000000000000000444e-01,1.666666666666666644e-02,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,1.666666666666666644e-02,4.999999999999997502e-03,1.666666666666666644e-02,4.999999999999997502e-03,1.666666666666666644e-02,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,5.000000000000004441e-03
4.999999999999997502e-03,1.666666666666666644e-02,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,1.666666666666666644e-02,8.000000000000000444e-01,1.666666666666666644e-02,1.666666666666666644e-02,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,1.666666666666666644e-02,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,1.666666666666666644e-02,4.999999999999997502e-03,5.000000000000004441e-03
4.999999999999997502e-03,1.666666666666666644e-02,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,1.666666666666666644e-02,8.000000000000000444e-01,4.999999999999997502e-03,1.666666666666666644e-02,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,1.666666666666666644e-02,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,1.666666666666666644e-02,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,1.666666666666666644e-02,4.999999999999997502e-03,5.000000000000004441e-03
4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,8.000000000000000444e-01,2.000000000000000042e-02,2.000000000000000042e-02,2.000000000000000042e-02,4.761904761904759732e-03,4.761904761904759732e-03,2.000000000000000042e-02,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,2.000000000000000042e-02,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904759732e-03,4.761904761904758865e-03
4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,1.666666666666666644e-02,1.666666666666666644e-02,8.000000000000000444e-01,1.666666666666666644e-02,4.999999999999997502e-03,1.666666666666666644e-02,1.666666666666666644e-02,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,1.666666666666666644e-02,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,4.999999999999997502e-03,5.000000000000004441e-03
